sub,Condition,Event.Nr,CDA.AmpSum,expected_value,pe,scr
sub-085,CSplus2,57,0.0,0.010692046306059102,-0.09920331365367001,0.0
sub-085,CSminus2,58,0.0,0.04499443388915176,-0.37642898236083217,0.0
sub-085,CSplus2,59,0.0,0.009922386668707203,-0.09286305683071511,0.0
sub-085,CSminus2,60,0.0287,0.036355287854941756,-0.30015689808037255,0.0287
sub-085,CSminusUS2,61,0.0117,0.06027799689607856,0.7487009814945794,0.0117
sub-085,CSplus2,62,0.0,0.009238480697244474,-0.08719097147774847,0.0
sub-085,CSplus2,63,0.0539,0.008627789312243223,-0.08209178449292526,0.0539
sub-085,CSminus2,64,0.0494,0.04692694333377617,-0.3915305141897346,0.0494
sub-085,CSminus2,65,0.123,0.03783765713065222,-0.3116256174528497,0.123
sub-085,CSplus2,66,0.0,0.008080011169423916,-0.07748713138602137,0.0
sub-085,CSminus2,67,0.0249,0.031454965051678815,-0.2602463977730195,0.0249
sub-085,CSplus2,68,0.0264,0.007586614796203682,-0.0733119949222289,0.0264
sub-085,CSminus2,69,0.0171,0.026676947341963762,-0.22250051428060005,0.0171
sub-100,CSplusUS1,1,4.587,3.340240964813233,0.5,4.587
sub-100,CSplus1,2,4.0205,3.127456535955517,-0.5316736753013936,4.0205
sub-100,CSminus1,3,4.2117,2.9405278156060812,-0.5,4.2117
sub-100,CSplusUS1,4,4.5972,3.328162700631587,0.5020396827712047,4.5972
sub-100,CSminus1,5,1.7404,2.753599095256641,-0.4683263246986042,1.7404
sub-100,CSplus1,6,3.7023,3.1161711606408424,-0.5297674549473183,3.7023
sub-100,CSplusUS1,7,3.258,3.317617354654687,0.503821310362068,3.258
sub-100,CSminus1,8,1.0878,2.578748639088875,-0.43869233216841474,1.0878
sub-100,CSplus1,9,3.218,3.1063165619929545,-0.5281021489405692,3.218
sub-100,CSminus1,10,2.2837,2.4151835582357912,-0.4109645599922989,2.2837
sub-100,CSplusUS1,11,3.563,3.3084075531203467,0.5053780084750716,3.563
sub-100,CSplus1,12,1.6136,3.0977087105473786,-0.5266468643816634,1.6136
sub-100,CSminus1,13,0.0203,2.2621638233595927,-0.3850184154070489,0.0203
sub-100,CSplus1,14,3.7165,2.900648546033639,-0.4932614100405629,3.7165
sub-100,CSminus1,15,1.2774,2.118998687131316,-0.3607375768285459,1.2774
sub-100,CSplus1,16,3.9169,2.7163301416159875,-0.4620273757198678,3.9169
sub-100,CSplusUS1,17,3.1047,2.9436296288531345,0.567196109214199,3.1047
sub-100,CSminus1,18,0.2109,1.9850433524373325,-0.33801343636305115,0.2109
sub-100,CSminus1,19,1.1776,1.8596958691889516,-0.3167445804564611,1.1776
sub-100,CSplus1,20,2.509,2.7564838223497325,-0.46880680355358983,2.509
sub-100,CSplus1,21,4.4996,2.581431638961421,-0.43913928078586034,4.4996
sub-100,CSminus1,22,2.3433,1.7423942438201219,-0.2968363060342298,2.3433
sub-100,CSplus1,23,3.3417,2.417679090956555,-0.41138034357128583,3.3417
sub-100,CSminus1,24,0.2771,1.6326137466838273,-0.27820016967100786,0.2771
sub-100,CSplusUS1,25,4.344,2.664198278862387,0.6145947695556931,4.344
sub-100,CSplus1,26,1.8587,2.4950155027853276,-0.42444481389188293,1.8587
sub-100,CSminus1,27,0.0209,1.5298644035995999,-0.2607535675021647,0.0209
sub-100,CSplus1,28,2.3601,2.3367531261398065,-0.39761627402293154,2.3601
sub-100,CSplus1,29,3.5567,2.1886949824111266,-0.37251170347317986,3.5567
sub-100,CSminus1,30,0.8494,1.4336886587742859,-0.24441934375015872,0.8494
sub-100,CSminusUS2,31,1.2994,1.7433723464238995,0.7708745741120157,1.2994
sub-100,CSplus2,32,1.7733,2.0501726036548664,-0.3490185347683863,1.7733
sub-100,CSminus2,33,1.5061,1.6332343563020124,-0.2781518352033308,1.5061
sub-100,CSplus2,34,1.6569,1.92056199530003,-0.3270316660251058,1.6569
sub-100,CSminusUS2,35,3.7915,1.9298830928673132,0.7393383981058369,3.7915
sub-100,CSminus2,36,0.8745,1.8075749225748337,-0.3076369452958232,0.8745
sub-100,CSplus2,37,2.2735,1.799280632277097,-0.30645295823617386,2.2735
sub-100,CSminus2,38,2.6753,1.6931468558517757,-0.2882311424764921,2.6753
sub-100,CSminus2,39,1.6722,1.5860830026697816,-0.2700699737575347,1.6722
sub-100,CSplus2,40,2.1201,1.6857846610603406,-0.28719076691539563,2.1201
sub-100,CSminus2,41,4.1652,1.4859017774734558,-0.2530723132929235,4.1652
sub-100,CSminusUS2,42,4.8399,1.7918667323065773,0.7628375932331454,4.8399
sub-100,CSplus2,43,0.8077,1.5795662933032093,-0.2691595057184454,0.8077
sub-100,CSminusUS2,44,1.0756,2.077989243319599,0.7143831391582802,1.0756
sub-100,CSminus2,45,1.6376,1.9458633966644372,-0.3309428893016661,1.6376
sub-100,CSplus2,46,1.9278,1.4801513777547455,-0.25227923982484574,1.9278
sub-100,CSplus2,47,1.4258,1.3870971380842998,-0.23647530702139524,1.4258
sub-100,CSminus2,48,3.3485,1.8222778320942274,-0.3099983566133651,3.3485
sub-100,CSplus2,49,1.6027,1.299990065112256,-0.2216779645721047,1.6027
sub-100,CSminusUS2,50,3.2535,2.106384786369465,0.7095984772197554,3.2535
sub-100,CSminus2,51,0.7224,1.9723787578858838,-0.33541161083691357,0.7224
sub-100,CSplus2,52,1.3283,1.218443952753482,-0.20782206009396068,1.3283
sub-100,CSminus2,53,0.9211,1.847039173255722,-0.31417228033611516,0.9211
sub-100,CSminus2,54,3.1536,1.7297965421486463,-0.29430035758464307,3.1536
sub-100,CSplus2,55,0.7451,1.1420980677314931,-0.19484672478257747,0.7451
sub-100,CSminusUS2,56,3.1104,2.019832532091404,0.7242936201796264,3.1104
sub-100,CSplus2,57,0.0415,1.0706154438191133,-0.18269508744768945,0.0415
sub-100,CSminus2,58,1.3568,1.8913690875663571,-0.32165418039944127,1.3568
sub-100,CSplus2,59,2.0571,1.0036812920090272,-0.17131400792607945,2.0571
sub-100,CSminus2,60,2.8004,1.771211232501253,-0.3012917196276437,2.8004
sub-100,CSminus2,61,3.6263,1.6588133515703019,-0.2822398361065877,3.6263
sub-100,CSplus2,62,1.4025,0.9410015186201511,-0.16065382853956936,1.4025
sub-100,CSplus2,63,3.0611,0.8823013439044495,-0.15066814235860806,3.0611
sub-100,CSminusUS2,64,3.3635,1.953379382672429,0.7355871894406125,3.3635
sub-100,CSplus2,65,0.2001,0.8273240142386614,-0.1413135771184214,0.2001
sub-100,CSminus2,66,0.8903,1.8291520455463803,-0.31107796930772463,0.8903
sub-100,CSminus2,67,0.7309,1.7129557461884728,-0.2913865321296442,0.7309
sub-100,CSplus2,68,1.4223,0.7758296014680134,-0.13254959371486733,1.4223
sub-100,CSminus2,69,1.4966,1.6042629530277888,-0.27296237945728874,1.4966
sub-132,CSplusUS1,1,1.3661,0.5045042981360889,0.5,1.3661
sub-132,CSminus1,2,0.5999,0.42881608296920504,-0.5,0.5999
sub-132,CSplus1,3,0.5511,0.46227954758179474,-0.5371345121828188,0.5511
sub-132,CSplusUS1,4,0.3511,0.5008114716505505,0.5040499994380999,0.3511
sub-132,CSminus1,5,0.3432,0.39535261835661256,-0.46286548781718245,0.3432
sub-132,CSplus1,6,0.1552,0.459129688158289,-0.5336914863716404,0.1552
sub-132,CSplus1,7,0.4783,0.4224122459958403,-0.49299067591809664,0.4783
sub-132,CSminus1,8,0.3429,0.36558198022955546,-0.42978097507246776,0.3429
sub-132,CSplusUS1,9,0.2955,0.46554035310106556,0.5431425353584808,0.2955
sub-132,CSminus1,10,0.2196,0.33896120152600306,-0.40013948813892997,0.2196
sub-132,CSplusUS1,11,0.4272,0.5034350672405415,0.5011479755877037,0.4272
sub-132,CSplus1,12,0.338,0.46127924726301556,-0.5360470851874048,0.338
sub-132,CSminus1,13,0.7035,0.31505143331028257,-0.3734573258491888,0.7035
sub-132,CSplus1,14,0.5175,0.4241966252360674,-0.49493607648921023,0.5175
sub-132,CSminus1,15,0.4537,0.29349228609348754,-0.3493401609239426,0.4537
sub-132,CSminus1,16,0.3148,0.27398418576994654,-0.3274616463806956,0.3148
sub-132,CSplus1,17,0.0442,0.3913488644665285,-0.45848405505964746,0.0442
sub-132,CSplusUS1,18,0.5089,0.4377745628288346,0.574043562283767,0.5089
sub-132,CSminus1,19,0.0556,0.256275624189766,-0.307548587279542,0.0556
sub-132,CSplus1,20,0.5046,0.4028175959455605,-0.47104734768416473,0.5046
sub-132,CSplus1,21,0.5215,0.3718815131821303,-0.43665571272851994,0.5215
sub-132,CSminus1,22,0.0728,0.240153657451764,-0.28937012651288346,0.0728
sub-132,CSplus1,23,0.6746,0.344328974250487,-0.4059848325096371,0.6746
sub-132,CSplusUS1,24,0.2919,0.3953500828852764,0.6215272610944926,0.2919
sub-132,CSminus1,25,0.1007,0.22543666743590074,-0.27272961461497985,0.1007
sub-132,CSplus1,26,0.4216,0.36440623009576456,-0.4279448970815377,0.4216
sub-132,CSminus1,27,0.1632,0.21196875155089334,-0.2574583674770185,0.1632
sub-132,CSplus1,28,0.1069,0.3369939231738479,-0.3974030048327295,0.1069
sub-132,CSplus1,29,0.3363,0.3125504714575463,-0.3701322960904248,0.3363
sub-132,CSminus1,30,0.1532,0.19961531149380932,-0.24341079436830365,0.1532
sub-132,CSminusUS2,31,0.1815,0.26394775680394467,0.7695394569377562,0.1815
sub-132,CSplus2,32,0.2045,0.29063845740620736,-0.34563706569550423,0.2045
sub-132,CSminus2,33,0.531,0.24472653240644862,-0.29276643780060346,0.531
sub-132,CSminusUS2,34,0.603,0.3033758197178144,0.7264061140254042,0.603
sub-132,CSplus2,35,0.2284,0.27090685783459323,-0.3235279770492173,0.2284
sub-132,CSminus2,36,0.5128,0.2793898255022503,-0.33070995366390216,0.5128
sub-132,CSplus2,37,0.331,0.2530683977762124,-0.3034895935519593,0.331
sub-132,CSminus2,38,0.2957,0.2583163058059279,-0.3071550570674524,0.2957
sub-132,CSminus2,39,0.6213,0.23964744587269332,-0.28626697263113576,0.6213
sub-132,CSplus2,40,0.203,0.23688465106405684,-0.2852615491949047,0.203
sub-132,CSminusUS2,41,0.2149,0.2986872609349555,0.7323958693576659,0.2149
sub-132,CSminus2,42,0.5532,0.2749966056861636,-0.32509784429235494,0.5532
sub-132,CSplus2,43,0.9584,0.22215553658119994,-0.26862608640602254,0.9584
sub-132,CSminusUS2,44,0.4027,0.32984687722655137,0.6981576504504851,0.4027
sub-132,CSminus2,45,0.0201,0.3026132153976654,-0.3554727195143065,0.0201
sub-132,CSplus2,46,0.0881,0.20871160609580205,-0.2533991867062329,0.0881
sub-132,CSplus2,47,0.484,0.19640822692666102,-0.2394239952555848,0.484
sub-132,CSminus2,48,0.1244,0.2787492697315688,-0.3289258320871175,0.1244
sub-132,CSplus2,49,0.119,0.1851211045652727,-0.22656581706307558,0.119
sub-132,CSminusUS2,50,0.2507,0.3333601826809164,0.694542849149195,0.2507
sub-132,CSminus2,51,0.3194,0.305863241330948,-0.3588279543078686,0.3194
sub-132,CSplus2,52,0.0991,0.1747427800271662,-0.21470823554416146,0.0991
sub-132,CSminus2,53,0.5103,0.28173259892310076,-0.3320087623030726,0.5103
sub-132,CSminus2,54,0.3321,0.26039589885160475,-0.3082708441541002,0.3321
sub-132,CSplus2,55,0.0928,0.1651798518095144,-0.2037500548441122,0.0928
sub-132,CSminusUS2,56,0.2193,0.3171020002663445,0.7128855545073268,0.2193
sub-132,CSplus2,57,0.0729,0.15635074623551398,-0.1936028593867469,0.0729
sub-132,CSminus2,58,0.0916,0.29136498432474967,-0.34242117087652346,0.0916
sub-132,CSplus2,59,0.1541,0.14818390922593602,-0.18418904379468642,0.1541
sub-132,CSminus2,60,0.0696,0.2687284244232504,-0.31724306040497935,0.0696
sub-132,CSminusUS2,61,0.3078,0.32435981574209116,0.7050896334257606,0.3078
sub-132,CSplus2,62,0.1224,0.14061632629364032,-0.17544020652619655,0.1224
sub-132,CSplus2,63,0.3851,0.1335923012115225,-0.16729582838258425,0.3851
sub-132,CSminus2,64,0.0499,0.2977214348655553,-0.3492366257426454,0.0499
sub-132,CSminus2,65,0.167,0.2743207492457139,-0.3232303813523111,0.167
sub-132,CSplus2,66,0.1451,0.1270624407010284,-0.15970217668922027,0.1451
sub-132,CSminus2,67,0.301,0.2536105511430304,-0.300191282388302,0.301
sub-132,CSplus2,68,0.1375,0.12098280476326706,-0.152611390089052,0.1375
sub-132,CSminus2,69,0.1124,0.23517076980048027,-0.2796411533850458,0.1124
sub-185,CSplusUS1,1,0.3572,0.18745819327449587,0.5,0.3572
sub-185,CSminus1,2,0.0836,0.12203819896112297,-0.5,0.0836
sub-185,CSplus1,3,0.366,0.144000795902443,-0.5880335532870653,0.366
sub-185,CSplusUS1,4,0.3526,0.18157128753661864,0.5251879481375695,0.3526
sub-185,CSminus1,5,0.0,0.10007560201980582,-0.41196644671293786,0.0
sub-185,CSplus1,6,0.069,0.14022798795575117,-0.5731898455508984,0.069
sub-185,CSplus1,7,0.2129,0.11353253432240763,-0.464686520589066,0.2129
sub-185,CSminus1,8,0.0783,0.08399991081636411,-0.34912084156344203,0.0783
sub-185,CSplusUS1,9,0.0845,0.15982280869150545,0.610174592900451,0.0845
sub-185,CSminus1,10,0.0,0.07169702755961394,-0.3011189441501086,0.0
sub-185,CSplusUS1,11,0.0414,0.18930486093715168,0.49038452301326413,0.0414
sub-185,CSplus1,12,0.0,0.1447846931137595,-0.5914067286507909,0.0
sub-185,CSminus1,13,0.0803,0.06201290320370158,-0.2632425780101427,0.0803
sub-185,CSplus1,14,0.0542,0.11649821697632012,-0.47622627317028765,0.0542
sub-185,CSminus1,15,0.0,0.054228758542771024,-0.2326635437473993,0.0
sub-185,CSminus1,16,0.016,0.047866093056222664,-0.20753144936212276,0.016
sub-185,CSplus1,17,0.0286,0.09643900401731041,-0.3976492013976502,0.0286
sub-185,CSplusUS1,18,0.04,0.14682926558917733,0.6609195686466639,0.04
sub-185,CSminus1,19,0.0,0.042592358610064704,-0.1865725554720534,0.0
sub-185,CSplus1,20,0.0379,0.11369411357511587,-0.46974926282538354,0.0379
sub-185,CSplus1,21,0.0,0.0926861661135391,-0.38323597138741444,0.0
sub-185,CSminus1,22,0.0217,0.038168980137289685,-0.16887803167003534,0.0217
sub-185,CSplus1,23,0.1173,0.07767575753037581,-0.3241932222288827,0.1173
sub-185,CSplusUS1,24,0.0343,0.13172952291641205,0.7202972688156326,0.0343
sub-185,CSminus1,25,0.0,0.034420440374909156,-0.15378117682915265,0.0
sub-185,CSplus1,26,0.1186,0.1013367113590817,-0.4208854757303799,0.1186
sub-185,CSminus1,27,0.0,0.031214904453248152,-0.14078177071442968,0.0
sub-185,CSplus1,28,0.0,0.0824311688193247,-0.34243390640327737,0.0
sub-185,CSplus1,29,0.0,0.0690640382274922,-0.28970323310892343,0.0
sub-185,CSminus1,30,0.0113,0.028451589033736395,-0.12949735215540514,0.0113
sub-185,CSminusUS2,31,0.0161,0.09147226038292289,0.8803692679974804,0.0161
sub-185,CSplus2,32,0.0,0.059003191245588775,-0.25024087943124695,0.0
sub-185,CSminus2,33,0.0127,0.06788059168175392,-0.2870148156791768,0.0127
sub-185,CSminusUS2,34,0.0,0.11968337482595344,0.7710473728037777,0.0
sub-185,CSplus2,35,0.0,0.051156619317275644,-0.2194207817760489,0.0
sub-185,CSminus2,36,0.0476,0.08901361636190554,-0.36849200227063894,0.0476
sub-185,CSplus2,37,0.0127,0.04488206234286634,-0.19467188078690323,0.0127
sub-185,CSminus2,38,0.134,0.0705549896800741,-0.2917478707480183,0.134
sub-185,CSminus2,39,0.0205,0.057917931183683595,-0.2419707786668041,0.0205
sub-185,CSplus2,40,0.2747,0.03976681528656275,-0.17438186291872307,0.2747
sub-185,CSminusUS2,41,0.3001,0.11410011638475821,0.7941307163652603,0.3001
sub-185,CSminus2,42,0.0,0.08558628875288717,-0.3545073403988987,0.0
sub-185,CSplus2,43,0.0,0.03553094428508722,-0.15747144007154062,0.0
sub-185,CSminusUS2,44,0.0,0.13374862801501028,0.7173693561437902,0.0
sub-185,CSminus2,45,0.1843,0.10032881055965603,-0.41175050279386577,0.1843
sub-185,CSplus2,46,0.0383,0.031977131098302095,-0.1431856018390844,0.0383
sub-185,CSplus2,47,0.2921,0.028962107781298613,-0.13097844832186856,0.2921
sub-185,CSminus2,48,0.0218,0.07975642978411975,-0.32699958989646033,0.0218
sub-185,CSplus2,49,0.0305,0.02637932742374089,-0.120444780868471,0.0305
sub-185,CSminusUS2,50,0.2217,0.13089074084206756,0.7290265435697105,0.2217
sub-185,CSminus2,51,0.0567,0.09885595657150185,-0.40599682952494,0.0567
sub-185,CSplus2,52,0.0,0.024147950495387194,-0.1112772685960392,0.0
sub-185,CSminus2,53,0.118,0.07902316327529686,-0.3242379497668655,0.118
sub-185,CSminus2,54,0.071,0.06515500055168778,-0.2698543145347975,0.071
sub-185,CSplus2,55,0.0,0.02220558542264185,-0.10323851988958498,0.0
sub-185,CSminusUS2,56,0.0676,0.12027573833094218,0.7702623059410947,0.0676
sub-185,CSplus2,57,0.0,0.02050335948930172,-0.09614226826530575,0.0
sub-185,CSminus2,58,0.3628,0.09086041591992464,-0.3749441578760731,0.3628
sub-185,CSplus2,59,0.0787,0.019002487573182243,-0.08984034978786613,0.0787
sub-185,CSminus2,60,0.1641,0.07284146084041243,-0.3001566628091799,0.1641
sub-185,CSminusUS2,61,0.0909,0.1256943731794335,0.7492542899254783,0.0909
sub-185,CSplus2,62,0.0144,0.017671831978495776,-0.08421347909788163,0.0144
sub-185,CSplus2,63,0.0467,0.01648613446781831,-0.0791645845308839,0.0467
sub-185,CSminus2,64,0.362,0.09485900547277844,-0.3903514904367346,0.362
sub-185,CSminus2,65,0.0318,0.07588664725203512,-0.31186685846839696,0.0318
sub-185,CSplus2,66,0.0107,0.01542471407793159,-0.07461390747708295,0.0107
sub-185,CSminus2,67,0.4681,0.06264968872504163,-0.2598812269850681,0.4681
sub-185,CSplus2,68,0.0927,0.014470493826784024,-0.07049534273963953,0.0927
sub-185,CSminus2,69,0.0418,0.05282231811315763,-0.2215575077369232,0.0418
sub-167,CSplusUS1,1,1.4637,1.5775545446452812,0.5,1.4637
sub-167,CSminus1,2,1.3764,1.2495948160666062,-0.5,1.3764
sub-167,CSplus1,3,2.2023,1.3938781177148365,-0.5574592665794816,2.2023
sub-167,CSplusUS1,4,2.7164,1.5603066053978978,0.5068396601334135,2.7164
sub-167,CSminus1,5,2.3635,1.1053115144183818,-0.44254073342052125,2.3635
sub-167,CSplus1,6,2.689,1.3787638475188455,-0.5514625121611212,2.689
sub-167,CSplus1,7,2.0834,1.2190932290775849,-0.4878989832302157,2.0834
sub-167,CSminus1,8,1.5221,0.9782761520175529,-0.3919211269744588,1.5221
sub-167,CSplusUS1,9,1.3923,1.4065270401957173,0.5680752994515499,1.3923
sub-167,CSminus1,10,1.0787,0.8663550598126972,-0.34729827494675597,1.0787
sub-167,CSplusUS1,11,1.7292,1.5713369036943814,0.5024799655103609,1.7292
sub-167,CSplus1,12,1.7397,1.3883897538223595,-0.5552690014228758,1.7397
sub-167,CSminus1,13,0.8867,0.7676876153494719,-0.3079367795554128,0.8867
sub-167,CSplus1,14,1.2122,1.2274996495360893,-0.49122488992673413,1.2122
sub-167,CSminus1,15,0.8442,0.6806501034916046,-0.2731945626177846,0.8442
sub-167,CSminus1,16,0.6309,0.6038245240904125,-0.24251061468756444,0.6309
sub-167,CSplus1,17,0.7514,1.0859139788254868,-0.43483278501684447,0.7514
sub-167,CSplusUS1,18,1.6467,1.2891953175119397,0.6148539528649728,1.6467
sub-167,CSminus1,19,0.3125,0.5359716461723113,-0.21539440787860004,0.3125
sub-167,CSplus1,20,0.9214,1.1399418977532674,-0.456257786673708,0.9214
sub-167,CSplus1,21,1.2091,1.0085816753992936,-0.4039313478566052,1.2091
sub-167,CSminus1,22,0.0398,0.47600771082229815,-0.19141673863843917,0.0398
sub-167,CSplus1,23,0.7324,0.8928943367899105,-0.35782141957806496,0.7324
sub-167,CSplusUS1,24,0.3201,1.1189043772505218,0.6828366669135091,0.3201
sub-167,CSminus1,25,0.0728,0.42298427199145017,-0.17020180071605343,0.0728
sub-167,CSplus1,26,0.5932,0.9896111931875923,-0.3962083058404766,0.5932
sub-167,CSminus1,27,0.1094,0.37607073839185473,-0.15142031743533763,0.1094
sub-167,CSplus1,28,0.691,0.8757914119233954,-0.3508571626617131,0.691
sub-167,CSplus1,29,0.8205,0.7755279990353452,-0.3108842295255371,0.8205
sub-167,CSminus1,30,0.4046,0.3345392425067214,-0.1347835869363924,0.4046
sub-167,CSminusUS2,31,0.6029,0.625711244832265,0.8799616850518914,0.6029
sub-167,CSplus2,32,0.8272,0.6871497158836309,-0.2756290258519113,0.8272
sub-167,CSminus2,33,0.6282,0.5537141017299015,-0.2218806606286606,0.6282
sub-167,CSminusUS2,34,1.0924,0.8182658913698524,0.8034011161706084,1.0924
sub-167,CSplus2,35,0.2456,0.6091985095570096,-0.24451503752582712,0.2456
sub-167,CSminus2,36,1.1129,0.7229920780109211,-0.2892234576456298,1.1129
sub-167,CSplus2,37,0.5888,0.5404013795962237,-0.21703866867675697,0.5888
sub-167,CSminus2,38,0.7614,0.6392168458756491,-0.2558719312524059,0.7614
sub-167,CSminus2,39,0.9303,0.5655023532771011,-0.22650838722011749,0.9303
sub-167,CSplus2,40,0.884,0.47964608544026205,-0.19275969801548096,0.884
sub-167,CSminusUS2,41,0.0404,0.8285567148146757,0.7993614067261983,0.0404
sub-167,CSminus2,42,0.358,0.7319769822030255,-0.29275031070573315,0.358
sub-167,CSplus2,43,0.3522,0.42596015209842936,-0.17129302763921686,0.3522
sub-167,CSminusUS2,44,0.2397,0.975022357543812,0.7410485995204242,0.2397
sub-167,CSminus2,45,0.0863,0.8609209226812414,-0.34411604964430137,0.0863
sub-167,CSplus2,46,0.1033,0.37849271085640146,-0.15230154317234923,0.1033
sub-167,CSplus2,47,0.3229,0.33649877912641435,-0.1354899303860068,0.3229
sub-167,CSminus2,48,0.2706,0.7606524653830532,-0.3042263053661205,0.2706
sub-167,CSplus2,49,0.8582,0.2993256407321002,-0.12059931576879562,0.8582
sub-167,CSminusUS2,50,1.0025,1.000440169741562,0.7308713218455757,1.0025
sub-167,CSminus2,51,0.162,0.8834605739393355,-0.3531453774496412,0.162
sub-167,CSplus2,52,0.1911,0.26640103655372893,-0.10740261751716362,0.1911
sub-167,CSminus2,53,0.1456,0.7806482125816755,-0.3122405301051818,0.1456
sub-167,CSminus2,54,0.2879,0.6902267977570629,-0.2762449018504438,0.2879
sub-167,CSplus2,55,0.0,0.2372229168711819,-0.0957005095924237,0.0
sub-167,CSminusUS2,56,0.1599,0.9386102622678287,0.7554516691364501,0.1599
sub-167,CSplus2,57,0.3398,0.21135054204026668,-0.08531791528486653,0.3398
sub-167,CSminus2,58,0.0384,0.8291397712375498,-0.3315376971214666,0.0384
sub-167,CSplus2,59,0.0303,0.18839674825673178,-0.07610095849773714,0.0303
sub-167,CSminus2,60,0.0,0.7328920675483266,-0.29323301400539514,0.0
sub-167,CSminusUS2,61,0.5185,0.9761735410887273,0.7404866148362579,0.5185
sub-167,CSplus2,62,0.0,0.168021220886925,-0.06791431102137628,0.0
sub-167,CSplus2,63,0.0143,0.1499246398379971,-0.06063888266895125,0.0143
sub-167,CSminus2,64,0.2018,0.8622322025232814,-0.3447290267248314,0.2018
sub-167,CSminus2,65,0.0658,0.7620640360218515,-0.30486815328549083,0.0658
sub-167,CSplus2,66,0.0,0.13384358026229373,-0.054169808507897224,0.0
sub-167,CSminus2,67,0.4771,0.673945633008893,-0.26978226642036496,0.4771
sub-167,CSplus2,68,0.1826,0.11954606801335028,-0.04841469372988845,0.1826
sub-167,CSminus2,69,0.153,0.5963767419320776,-0.2388790704756737,0.153
sub-043,CSplusUS1,1,1.6002,0.5113886980868663,0.5,1.6002
sub-043,CSminus1,2,0.7207,0.3702262126387835,-0.5,0.7207
sub-043,CSplus1,3,1.1369,0.4265685535945817,-0.5749554534950043,1.1369
sub-043,CSplusUS1,4,0.8504,0.500702783842326,0.5144173340020946,0.8504
sub-043,CSminus1,5,0.905,0.31388387168299126,-0.42504454650499457,0.905
sub-043,CSplus1,6,0.4724,0.41834558138573363,-0.5639960107224946,0.4724
